repo_id,repo_owner,repo_name,repo_scraped
262460380,seattletimes,looper-flower-farming,Yes
36934247,guardian,magnacarta2,Yes
213575735,guardian,ofm-awards-index-2019-atom,Yes
128124770,mashable,redis-slave-read,Yes
382475175,wpinvestigative,baseball_spin,Yes
116993409,guardian,interactive-transfers-charts,Yes
42605577,voxmedia,aws,Yes
8100806,mashable,kandan,Yes
179297068,guardian,interactive-atom-obama-letters,Yes
192939354,datadesk,census-error-analyzer,Yes
105683784,bloomberg,metrictank,Yes
105555909,striblab,2017-election-guide,Yes
135396448,datadesk,driveshaft,Yes
21585153,nprapps,pytumblr,Yes
26229387,guardian,native-promise-only,Yes
9506460,nprapps,apocalypse,Yes
105926534,bbc,nmos-mdns-bridge,Yes
37347869,denverpost,long-haul,Yes
23120309,nprapps,nola,Yes
51674467,cnnlabs,generator-cnn-base,Yes
88618528,bbc,visualise-videocontext,Yes
43080828,bustle,ember-mobiledoc-editor,Yes
78034481,forbes,audiogram,Yes
49970896,guardian,gitbooster-test,Yes
79471993,guardian,interactive-dialect-quiz,Yes
232905669,nytimes,drone-admit-members,Yes
206595480,bbc,vc2_data_tables,Yes
94934020,nydailynews,tv-flowchart,Yes
47583734,BuzzFeedNews,2015-12-fatal-police-shootings,Yes
44535467,bbc,karma-webpack,Yes
170178265,striblab,20160702-usbank_stadium,Yes
57306672,guardian,interactive-euros-history,Yes
167252025,refinery29,docker-python-build,Yes
148325803,bbc,rd-ansible-hosts,Yes
33539900,guardian,interactive-election-nav,Yes
36755252,bbc,test_rail-api,Yes
251431219,nbcnews,graphql,Yes
44400989,BuzzFeedNews,2015-10-walker-donors,Yes
243200721,bbc,ce-tech-test,Yes
395480665,njam-data,nj-census-2020,Yes
36951824,denverpost,nine-innings,Yes
495256475,guardian,oz-220523-smol-results-bar,Yes
19575894,bbc,theano-bpr,Yes
457505229,BostonGlobe,wordpress-fieldmanager,Yes
216679908,br,netfox,Yes
5514810,seattletimes,python-elections,Yes
747715,newsapps,ctabustracker,Yes
167381193,guardian,yf-deploy-lambda-test,Yes
21375593,newsapps,build-with-tarbell,Yes
279624520,guardian,australia_is_having_a_moment_thrasher_two,Yes
90479654,voxmedia,rails,Yes
163444751,BuzzFeedNews,2018-12-fake-news-top-50,Yes
78661882,DallasMorningNews,interactive_grading-texas-schools,Yes
106558658,guardian,design-component-library,Yes
108450219,phillymedia,github-testing,Yes
125489993,bbc,express-simple-timing,Yes
105297386,DallasMorningNews,restaurant-inspections-demo,Yes
83835230,sfchronicle,oroville-inline,Yes
6652910,guardian,simply-py,Yes
45487108,associatedpress,puppet-php,Yes
487904305,voxmedia,tap-impact-publisher,Yes
1875110,guardian,music-api-scala-client,Yes
64257564,DallasMorningNews,interactive_frack-man,Yes
423417345,guardian,interactive-lambda-test,Yes
61834172,baltimore-sun-data,preakness-picks,Yes
392085841,axioscode,axios-fe-exercise,Yes
88195369,MiamiHerald,accuweather-stormdata-test,Yes
51117103,sfchronicle,superbowl-quiz-local,Yes
167569184,bbc,news-apps-coding-challenge,Yes
223155905,guardian,ophan-thrift-swift,Yes
464290213,guardian,oz-rainfall-charts-cumulative,Yes
16418435,bbc,waveform.prototyping.bbc.co.uk,Yes
27506674,datadesk,us-ca-yuba_county-AddressPoints-shp,Yes
36441038,bbc,rmp-translate,Yes
103963898,DallasMorningNews,jquery-opencage-autocomplete,Yes
167381185,guardian,scala-school-test1,Yes
404119196,reuters-graphics,ai2svelte,Yes
100973206,bbc,http-transport,Yes
3194923,voxmedia,attribute_delegator,Yes
221755726,guardian,thrift-swift,Yes
146649442,sfchronicle,web-map-maker,Yes
369132868,seattletimes,police-inquest,Yes
195918835,reuters-graphics,ai2html,Yes
31216869,guardian,scribe-plugin-content-cleaner,Yes
172208568,bbc,vj-code-tests,Yes
26634275,bbc,newsspec_8939,Yes
388722137,bbc,ansible-role-python_venv_build,Yes
74462855,guardian,harry-potter-page-dividers,Yes
31976256,TimeMagazine,movie-data,Yes
69407253,TheOregonian,data,Yes
489046796,washingtonpost,tachyons-css,Yes
324189775,bbc,rd-ansible-tomcat,Yes
144018810,bbc,nginx-rtmp-module,Yes
108987042,bbc,blogs-frontend,Yes
69042090,MiamiHerald,florida-topojson-sources,Yes
182322995,baltimore-sun-data,population-estimates-analysis-18,Yes
68421958,newsapps,ncaa-high-school-course-scraper,Yes
191164153,bbc,kubespray,Yes
58394365,nprapps,rockymountain,Yes
52598581,bbc,lava-audio,Yes
227618668,bbc,VideoFactoryDemo,Yes
131878561,guardian,main-media-living-border,Yes
122985258,seattletimes,star-times-winter-2018,Yes
128831080,bustle,s3_master,Yes
77677306,guardian,interactive-climate-thermometer,Yes
257331137,guardian,braze-diff-publisher,Yes
127769497,striblab,20180305-youdrawit,Yes
59471619,guardian,workflow-frontend,Yes
59507225,npr,gen-listen-cms,Yes
22516616,guardian,video-js-vpaid,Yes
7107636,bbc,http-service-stub,Yes
111093528,guardian,interactive-atom-best-of-list-2017,Yes
16145524,voxmedia,omniauth_service,Yes
312955507,reuters-graphics,bluprint_chart-module-svelte,Yes
31669117,guardian,interactive-hero-dogs,Yes
42523620,VICEMedia,reverse_markdown,Yes
87557867,nprapps,idp-georgia,Yes
50136774,buzzfeed-openlab,buddy-test,Yes
37741521,buzzfeed,text-caml,Yes
98331321,seattletimes,primary-results-2017,Yes
152281905,phillymedia,content-filter,Yes
135990125,guardian,keeping-up-with-the-crossbenchers,Yes
73731547,br,fast-memoize.js,Yes
51089474,sfchronicle,drought-recovery-v2,Yes
92305011,guardian,interactive-tactical-table,Yes
34808164,seattletimes,homebrew,Yes
98973356,guardian,editorial-production-metrics-lib,Yes
182881895,BuzzFeedNews,2019-04-climate-change,Yes
5833249,nytimes,Open-Source-Science-Fair,Yes
201278845,bbc,romanNumeralPairing,Yes
275833678,bbc,web-performance,Yes
154355592,cnnlabs,cnn-alb-ingress-default,Yes
14757283,br,awsme,Yes
68908978,bbc,awesome-broadcasting,Yes
68910834,washingtonpost,sangrenel,Yes
110563994,guardian,break-the-cycle-support,Yes
14804868,guardian,antarctica,Yes
19742732,voxmedia,varnish,Yes
476484014,associatedpress,html-webpack-jsdom-prerender-plugin,Yes
14952927,guardian,slimerjs,Yes
269659606,nbcnews,terraform-k3s-aws-cluster,Yes
69882188,bbc,ansible-aws-cli,Yes
2501491,datadesk,latimes-pluggablemaps-usstates,Yes
280444547,guardian,interactive-atom-100-days-climate-thrasher,Yes
274424045,voxmedia,ix-library-adapters,Yes
279350377,reuters-graphics,d3-locale,Yes
64512259,DallasMorningNews,interactive_dixon-circle,Yes
89012769,npr,multer-s3,Yes
590289,nytimes,tweetftp,Yes
60293143,slategroup,analytics.js-core,Yes
61834371,baltimore-sun-data,port-covington-explainer,Yes
211783264,guardian,extreme-sea-events-chart,Yes
167169027,bbc,aws-stack-drift-lambda,Yes
417089513,datadesk,kamala-harris-schedules,Yes
38825919,bustle,mobiledoc-dom-renderer,Yes
36746507,guardian,interactive-civil-war-photo-story,Yes
284744380,PostDispatchInteractive,SheetSync,Yes
142486090,bloomberg,babel,Yes
68147133,denverpost,bookmarklets,Yes
69985851,bbc,swf-metrics,Yes
39583294,nprapps,lunchbox,Yes
8509926,newsapps,pandascrapers,Yes
43031777,denverpost,veterans,Yes
27554300,DallasMorningNews,card-slider,Yes
39389946,guardian,gudocs,Yes
434171129,guardian,202112-Disney-immersive-quiz,Yes
227500312,seattletimes,voy-2018,Yes
179296454,guardian,interactive-atom-OFM-2019,Yes
29923688,bbc,alephant-logger-statsd,Yes
62254296,denverpost,juvenile-justice,Yes
60374660,newsapps,ipra_portal_scraper,Yes
29992949,denverpost,superbowl-ads,Yes
97154273,nydailynews,make-a-little-money,Yes
18671903,bbc,newsspec_7288,Yes
102636887,cnnlabs,MagnetApiClient.Node,Yes
88161032,bbc,docker-slave,Yes
87096011,BuzzFeedNews,2017-04-fake-news-ad-trackers,Yes
233657530,striblab,2020-elections-processor,Yes
285782018,guardian,newsletters-list-cleanse,Yes
214190568,ReutersTV,MTLManagedObjectAdapter,Yes
187043231,buffalo-news,ipFormat,Yes
13624618,guardian,grunt-contrib-imagemin,Yes
69674617,slategroup,videojs-omniture,Yes
140492162,nydailynews,jaden-smith-was-here,Yes
32390216,guardian,quizzes,Yes
70289312,seattletimes,gray-money-flow,Yes
290612437,BuzzFeedNews,2020-08-nypd-march,Yes
60922999,datadesk,la-county-2016-primary-precinct-maps,Yes
379936605,bbc,node-lambda-skeleton,Yes
13968003,npr,trove,Yes
193131719,baltimore-sun-data,population-estimates-race-2018,Yes
337233692,guardian,rainbow-aus-exports-map,Yes
503641224,guardian,oz-2022-cpi-explorer,Yes
43921540,seattletimes,tax-levies,Yes
115472182,sfchronicle,woty2017,Yes
13386075,guardian,prism,Yes
110896760,The-Politico,django-slackchat-serializer,Yes
13064570,guardian,fastly-graphite-stats,Yes
89381026,striblab,20160512-babynames,Yes
68601623,bbc,unicode-bidirectional,Yes
20901223,nprapps,civilrights,Yes
161348636,bbc,sitemap-generator,Yes
38839536,USATODAY,high-speed-chases,Yes
255506725,guardian,coronavirus-live-data-short,Yes
141359432,The-Politico,django-politico-oembed-service,Yes
110591795,slategroup,analytics.js-integration-amplitude,Yes
89945241,phillymedia,longform-photo-display,Yes
28721376,bbc,NEWSSPEC-9603,Yes
23672132,denverpost,felix,Yes
74177727,seattletimes,apple-cup-winner-map,Yes
383867144,bbc,openresty-rpm-spec-eotk,Yes
93076758,guardian,dupin,Yes
244469774,The-Politico,module_elections-2020-delegate-map,Yes
322622755,guardian,interactive-congestion-tiles,Yes
283719205,guardian,nest,Yes
72243912,buzzfeed-openlab,speakeasy,Yes
227198426,bloomberg,terraform,Yes
57053358,nytimes,openapi2proto,Yes
2108281,datadesk,django-boundaryservice,Yes
385786747,njam-data,components,Yes
41455674,buzzfeed-openlab,rss-puppy,Yes
492890771,striblab,2022-business-50,Yes
63978694,sfchronicle,blm,Yes
27797477,denverpost,bitly,Yes
200032549,guardian,digital-design-demo,Yes
380174668,bbc,nexus-deploy,Yes
167160912,bbc,vue-casparcg,Yes
43919366,bustle,ember-sticky-wicket,Yes
245143820,bbc,autologs,Yes
347146459,wpinvestigative,wpdata,Yes
78676431,axiosvisuals,ai2html,Yes
84855532,guardian,film-interactive-template,Yes
32602162,bbc,hive-runner-ios,Yes
101051219,guardian,supporter-metrics-job,Yes
209809840,br,YoutubePlayer-in-WKWebView,Yes
352559825,guardian,interactive-local-elections-2021-preview,Yes
190604690,guardian,election-2020-graphics,Yes
100637712,nydailynews,funding-chart,Yes
1399650,newsapps,cloud-commander,Yes
9797200,theatlantic,html-snippets,Yes
138348208,seattletimes,crime-fear-map,Yes
22724672,voxmedia,ad-server-proxy,Yes
273426121,guardian,australia_is_having_a_moment_thrasher,Yes
39439114,guardian,film-trailer-park,Yes
59841631,npr,silverstripe-zenvalidator,Yes
228600761,guardian,interactive-atom-charity-appeal-thrasher,Yes
459179881,bbc,go-lambda-cleanup,Yes
138741622,DallasMorningNews,embed_child-immigrant-map,Yes
448932365,bbc,datalab-reclist,Yes
20269982,DallasMorningNews,Medicare-metrics-data,Yes
467195421,guardian,devx-logs,Yes
134576770,phillymedia,static-generator,Yes
99195196,sfchronicle,anchor-timeline,Yes
243423000,BuzzFeedNews,2020-02-gentrification,Yes
174579029,nytimes,library-customization-example,Yes
221917652,bbc,draft-ohanlon-transport-info-header,Yes
102163252,seattletimes,life-expectancy-wa,Yes
142181487,The-Politico,politico-services-api,Yes
55169915,br,intermediary,Yes
47259656,guardian,story-packages,Yes
370487426,BuzzFeedNews,2021-05-tx-winter-storm-deaths,Yes
65219474,guardian,inUse,Yes
65395887,guardian,grid-quotas,Yes
32455184,guardian,smooth-operator,Yes
136063627,guardian,series-embed-tool,Yes
93438083,striblab,20170607-voter_demographics,Yes
116159023,nydailynews,extreme-weather,Yes
55265154,USATODAY,summer-festivals-2016,Yes
162333229,baltimore-sun-data,winter-woes-infrastructure,Yes
14442676,denverpost,colorado-wildfires-map,Yes
80071015,sfchronicle,homicides,Yes
6177488,guardian,gu-guardian-in-your-pocket,Yes
300018015,cbsinteractive,opencensus-python,Yes
73400547,bbc,rd-docker-openrefine,Yes
18680440,ign,code-foo-2014,Yes
15170019,guardian,guss-layout,Yes
153514713,njam-data,datawrapper-tutorial,Yes
164875325,gawkermedia,homebrew-taps,Yes
283181382,bbc,mosromgr,Yes
18099307,bbc,newsspec_7289,Yes
202729389,guardian,desk-com-export-tool,Yes
196309303,seattletimes,uniform-reveal,Yes
243571262,striblab,20200227-mn-primary-signs,Yes
267416411,axioscode,pigeon,Yes
23627807,guardian,element-radiator,Yes
103182805,nydailynews,nyc-statue-map,Yes
205285591,nprapps,heat-income,Yes
55705240,nymag,cid,Yes
270821570,striblab,20200609-unrest,Yes
70604587,gawkermedia,webpagetest-api,Yes
6706418,bbc,easy-sparql,Yes
55603637,guardian,multimedia-watchman,Yes
28724510,datadesk,print-map-maker,Yes
131844238,guardian,interactive-scroll-example,Yes
169311005,phillymedia,caching-proxy,Yes
240571485,reuters-graphics,test-bluprint-parts,Yes
129791697,guardian,selects-embed-tool,Yes
32955607,associatedpress,puppet-gitolite,Yes
85330232,MiamiHerald,munch-madness,Yes
103175360,bloomberg-cookbooks,collectd_plugins,Yes
119908896,datadesk,colorbrewer,Yes
91692659,guardian,voices-and-votes-explainer,Yes
48425937,guardian,titip,Yes
209790320,guardian,play-pathbindable-issue,Yes
238219111,bbc,openxpki-config,Yes
11202786,guardian,dispatch-lift-json,Yes
227341313,guardian,ts-failure,Yes
16216446,nprapps,musicgame,Yes
34862637,bbc,rd-taster-harness,Yes
23712748,BuzzFeedNews,2014-09-rising-sunday-show-guests,Yes
111818012,bbc,cops-dd-backup-lambda,Yes
139895020,Houston-Chronicle,flood-games,Yes
8018745,datadesk,osm-silent-la,Yes
483202223,guardian,interactive-maptiles,Yes
14379198,npr,vagrant-dev-lamp,Yes
33866351,guardian,learning-python,Yes
251643939,guardian,janus-app,Yes
85814778,bbc,gradle-ospackage-plugin,Yes
7264257,nprapps,bobs-concert-tickets,Yes
486647745,guardian,pluto-mediabrowser,Yes
6971567,nprapps,envivo,Yes
139878352,bbc,nightwatch-starter,Yes
459548578,guardian,interactive-two-years-lockdown-uk,Yes
39857065,DallasMorningNews,Jobs,Yes
99257487,seattletimes,summer-climate-predictions,Yes
323790905,datadesk,los-angeles-census-languages-data,Yes
99630195,sfchronicle,tokalon,Yes
196589734,buzzfeed,golinks,Yes
175839213,guardian,sonarqube-deployment,Yes
346183690,guardian,aus-vaccine-goals-tracker,Yes
48551002,seattletimes,savage-camera,Yes
40249770,bbc,logstash-forwarder,Yes
203978001,bbc,awesome-pq,Yes
153350117,bustle,yajsondiff,Yes
112656497,seattletimes,amazon-buildings-main,Yes
180561923,guardian,pii-sanitiser,Yes
96942065,seattletimes,pesticide-parks,Yes
130108910,phillymedia,witnesses,Yes
120677727,Houston-Chronicle,rtk,Yes
161232606,guardian,interactive-2020-candidates,Yes
139041224,br,twocents,Yes
201483469,njam-data,Zillow-hottest-markets-notebook,Yes
197046935,cnnlabs,cnn-school-shooting-data,Yes
56607449,BuzzFeedNews,2016-04-bernie-sanders-donors,Yes
507093802,USATODAY,2020-Census-5-Year-ACS-,Yes
93649583,striblab,20170303-coaches_chart,Yes
193071857,bbc,vc2_conformance,Yes
303706010,bustle,ts-eager,Yes
144199717,bloomberg,pybossa-player.js,Yes
124059771,guardian,es-node-aws-protector,Yes
39163117,USATODAY,race-together-form,Yes
133046283,bloomberg,pybossa.js,Yes
46854647,guardian,interactive-audio-embed,Yes
34757947,DallasMorningNews,sportsday-top-recruits,Yes
306259581,guardian,auspost-audio-embeds-202010,Yes
60568283,seattletimes,women-in-arts,Yes
23472883,seattletimes,seahawks-predictions-2014,Yes
31420364,guardian,interactive-climate-podcast,Yes
49970011,guardian,interactive-nhs-vs-other-countries,Yes
69393004,sfchronicle,rooftops,Yes
1721138,datadesk,python-lametro-api,Yes
6659621,washingtonpost-archive,puppet-uwsgi,Yes
14029464,npr,cdoc-spec-site,Yes
799334,newsapps,latimes-mappingla-geopy,Yes
63154227,guardian,interactive-team-gb-gallery,Yes
257326314,guardian,invoicing-api,Yes
206192179,seattletimes,mental-health-part2,Yes
210885375,BostonGlobe,arena,Yes
227194708,bloomberg,vault,Yes
13141286,datadesk,la-county-trail-maps,Yes
197414919,The-Politico,artisan,Yes
390338076,guardian,accessibility-workshop,Yes
88659764,denverpost,dfm-wp-googleTagManager,Yes
60872156,nytimes,libvmod-queryfilter,Yes
128124372,voxmedia,viz-app,Yes
264793112,guardian,aws-missing-alarm-audit,Yes
103116196,bbc,liblpm,Yes
1421814,bbc,AudioSyncClientDemo,Yes
143405479,guardian,s3committer,Yes
21029750,bbc,alephant-harness,Yes
217133798,theatlantic,winbot,Yes
113361285,sfchronicle,newstips,Yes
89466343,guardian,interactive-atom-ge2017-polls-info,Yes
16987877,guardian,mobile-apps-article-templates,Yes
138195276,bbc,connected-data-pseudocone,Yes
20300642,guardian,scala-automation,Yes
158603482,datadesk,california-fire-zone-analysis,Yes
21375578,newsapps,electioncenter-slides,Yes
139203102,bloomberg,foml,Yes
140625429,bloomberg,quantum,Yes
34020955,seattletimes,newsapps-brownbag,Yes
3578883,espn,espn.github.com,Yes
212694,br,bjax,Yes
169640144,DallasMorningNews,socrata2sql,Yes
480895818,phillymedia,inspections,Yes
436300440,guardian,elastic4s,Yes
153327231,striblab,20181027-redwave,Yes
155405151,bbc,react-lrud,Yes
36674191,ReutersTV,FXForms,Yes
91502629,cnnlabs,eslint-config-cnn-starter-base,Yes
15169987,guardian,guss-rem,Yes
10951987,theatlantic,django-persistent-messages,Yes
93423704,BostonGlobe,boston-rocks,Yes
409991874,theatlantic,Ghost,Yes
152189273,guardian,aus-2018-cit-sci-scraper,Yes
42614510,refinery29,react-native-video,Yes
16310764,guardian,100-years-of-war,Yes
126527717,seattletimes,mariners-missteps,Yes
29140384,nprapps,ebola-awards,Yes
405238035,sdut-datadesk,tweet-content-analysis,Yes
113807226,guardian,nab-hear-them-speak-interactive,Yes
176748792,bbc,stump,Yes
157931704,seattletimes,starter-kit-rain,Yes
42119561,nprapps,catholics,Yes
327012631,guardian,kotlin-linter,Yes
4836893,theatlantic,django-news-sitemaps,Yes
74479424,washingtonpost,aws-tagger,Yes
58970727,WSJ,ballot-tally,Yes
467277119,bbc,unity-adm-support-plugin,Yes
80748016,bbc,redux-form-fun,Yes
507915165,guardian,interactive-eu-rules-of-origin,Yes
4674403,DallasMorningNews,dmn-fusion,Yes
314202017,guardian,cdk,Yes
104366949,guardian,main-media-end-of-the-road,Yes
83924477,guardian,grid-embed-demo,Yes
101430434,guardian,main-media-white-house-tech,Yes
175023424,guardian,table-versions,Yes
153308660,bbc,data,Yes
70242195,guardian,play-scala-react-boilerplate,Yes
13155399,Bloomberg-Beta,Manual,Yes
109384323,bbc,datalab-ml-training,Yes
7300849,nytimes,plumbook,Yes
32387502,guardian,identity-functional-tests,Yes
263653512,guardian,interactive-atom-coal-wars,Yes
105077663,refinery29,lua-resty-multiauth,Yes
432132417,guardian,interactive-travel-countries-list-dcr,Yes
190761463,guardian,interactive-tory-results,Yes
18593493,bbc,ssr_utils,Yes
68361833,TimeMagazine,marriage_by_degrees,Yes
445843270,guardian,premiere-project-extractor,Yes
17068014,gawkermedia,grunt-plato,Yes
406796944,bbc,neutron-dynamic-routing,Yes
370711646,guardian,interactive-covid-cases-vaccines,Yes
131721315,bbc,coals,Yes
156260772,bbc,node-s3-client,Yes
102648363,nprapps,qgis-templates,Yes
253885502,cbsinteractive,insights.js,Yes
36729003,bbc,newslabs-bobpi,Yes
71497816,denverpost,election-2016-extras,Yes
181673771,guardian,interactive-spanish-elections-results,Yes
207703658,guardian,drought-map-australia,Yes
81325796,guardian,scrooge-code-gen-sbt-plugin,Yes
128228249,striblab,strib-locator,Yes
23583325,guardian,pasteup-buttons,Yes
85223721,sfchronicle,green0319,Yes
